Source_IP,Destination_IP,Port,Request_Type,Protocol,Payload_Size,User_Agent,Status,Intrusion,Scan_Type
192.168.20.143,38.189.177.71,53,SSH,UDP,832,python-requests/2.25.1,Success,0,Normal
192.168.68.137,109.171.156.192,80,HTTPS,ICMP,1075,python-requests/2.25.1,Success,0,Normal
192.168.207.95,142.223.208.211,21,DNS,UDP,521,Wget/1.20.3,Success,0,Normal
192.168.197.173,17.152.2.178,21,HTTPS,TCP,541,Wget/1.20.3,Success,0,Normal
78.199.98.120,134.113.6.120,6667,SSH,ICMP,1389,Wget/1.20.3,Failure,1,BotAttack
192.168.43.61,201.110.30.54,21,DNS,ICMP,1008,Nikto/2.1.6,Success,0,Normal
192.168.75.193,21.72.18.115,25,SMTP,ICMP,2030,Wget/1.20.3,Success,0,Normal
192.168.37.211,169.66.158.6,25,DNS,ICMP,1198,python-requests/2.25.1,Success,0,Normal
192.168.161.205,22.249.44.206,25,SSH,ICMP,2808,Mozilla/5.0,Success,0,Normal
192.168.189.41,34.183.221.7,21,FTP,UDP,1978,python-requests/2.25.1,Success,0,Normal
192.168.132.220,70.230.246.119,53,HTTPS,TCP,2773,python-requests/2.25.1,Success,0,Normal
192.168.176.157,221.94.169.145,443,FTP,ICMP,1491,Wget/1.20.3,Success,0,Normal
192.168.32.135,170.118.173.211,443,DNS,TCP,2708,python-requests/2.25.1,Success,0,Normal
192.168.63.212,182.198.243.252,25,FTP,ICMP,1948,Nikto/2.1.6,Failure,0,Normal
192.168.199.57,151.231.72.6,80,HTTPS,ICMP,1191,Wget/1.20.3,Success,0,Normal
192.168.74.168,195.155.115.166,80,HTTPS,ICMP,2482,python-requests/2.25.1,Success,0,Normal
192.168.206.57,204.34.167.200,21,HTTPS,ICMP,1415,Mozilla/5.0,Success,0,Normal
192.168.68.54,22.150.205.235,22,SMTP,ICMP,1261,Wget/1.20.3,Success,0,Normal
192.168.0.63,178.151.149.152,22,HTTP,TCP,1972,Nikto/2.1.6,Success,0,Normal
192.168.64.190,216.21.54.168,25,SMTP,UDP,2953,Mozilla/5.0,Success,0,Normal
192.168.139.141,218.252.221.175,53,HTTPS,UDP,925,Nikto/2.1.6,Success,0,Normal
216.181.134.4,156.231.151.154,6667,SMTP,UDP,3781,Mozilla/5.0,Failure,1,BotAttack
192.168.64.213,152.105.67.230,21,Telnet,UDP,1818,Wget/1.20.3,Success,0,Normal
192.168.202.121,65.25.116.152,22,SMTP,UDP,507,curl/7.68.0,Success,0,Normal
192.168.60.117,204.139.23.201,21,Telnet,UDP,2233,Mozilla/5.0,Success,0,Normal
192.168.237.89,134.85.121.94,21,DNS,TCP,1854,curl/7.68.0,Success,0,Normal
192.168.128.124,43.65.255.193,443,Telnet,UDP,2791,curl/7.68.0,Success,0,Normal
192.168.54.37,32.57.221.127,80,SSH,UDP,516,curl/7.68.0,Success,0,Normal
192.168.132.161,174.113.37.137,53,SSH,TCP,2159,python-requests/2.25.1,Success,0,Normal
192.168.148.33,157.226.157.89,53,SMTP,UDP,1386,python-requests/2.25.1,Failure,0,Normal
192.168.117.99,157.134.12.130,21,DNS,TCP,2358,Nikto/2.1.6,Success,0,Normal
192.168.191.128,185.159.29.212,22,FTP,ICMP,1731,curl/7.68.0,Success,0,Normal
192.168.230.232,203.90.28.167,80,HTTPS,ICMP,1109,Wget/1.20.3,Success,0,Normal
192.168.254.199,186.115.53.90,21,HTTPS,TCP,2604,nmap/7.80,Success,0,Normal
192.168.105.121,201.145.108.46,21,SSH,UDP,2376,Nikto/2.1.6,Success,0,Normal
192.168.144.133,179.133.225.229,443,Telnet,UDP,1502,Nikto/2.1.6,Success,0,Normal
192.168.148.10,20.99.15.50,53,FTP,UDP,2620,Wget/1.20.3,Success,0,Normal
192.168.229.36,99.32.218.43,21,HTTPS,UDP,1223,python-requests/2.25.1,Success,0,Normal
192.168.160.220,157.165.187.48,443,Telnet,ICMP,236,Nikto/2.1.6,Success,0,Normal
192.168.238.236,88.176.254.9,80,FTP,ICMP,2900,Mozilla/5.0,Success,0,Normal
192.168.185.143,150.200.207.156,80,HTTPS,UDP,1630,Mozilla/5.0,Success,0,Normal
192.168.183.154,79.51.89.81,80,SSH,ICMP,267,curl/7.68.0,Success,0,Normal
192.168.180.44,133.199.125.5,21,Telnet,TCP,953,nmap/7.80,Success,0,Normal
192.168.250.153,94.142.127.11,21,FTP,TCP,1482,Wget/1.20.3,Success,0,Normal
192.168.84.20,70.51.122.196,21,Telnet,ICMP,2512,Mozilla/5.0,Success,0,Normal
154.113.2.100,120.73.96.218,31337,FTP,ICMP,662,curl/7.68.0,Failure,1,BotAttack
192.168.65.27,184.139.235.184,53,Telnet,UDP,1518,nmap/7.80,Success,0,Normal
192.168.147.20,92.18.254.87,80,FTP,UDP,754,Wget/1.20.3,Success,0,Normal
192.168.199.15,213.249.216.142,53,SSH,UDP,2695,Wget/1.20.3,Success,0,Normal
192.168.47.99,177.39.119.108,25,SMTP,ICMP,823,Nikto/2.1.6,Success,0,Normal
192.168.158.141,153.184.122.204,21,FTP,TCP,1484,Mozilla/5.0,Success,0,Normal
192.168.58.105,181.24.225.138,53,FTP,ICMP,1643,Nikto/2.1.6,Success,0,Normal
192.168.251.21,218.115.195.5,443,SSH,TCP,1590,Mozilla/5.0,Success,0,Normal
192.168.57.82,53.227.247.130,25,FTP,ICMP,1209,Wget/1.20.3,Failure,0,Normal
192.168.157.11,209.44.227.80,25,SSH,UDP,1940,curl/7.68.0,Success,0,Normal
192.168.194.93,154.10.230.90,53,HTTP,UDP,2592,Wget/1.20.3,Success,0,Normal
192.168.168.245,222.160.147.71,53,Telnet,ICMP,421,Nikto/2.1.6,Success,0,Normal
192.168.86.76,67.234.240.64,22,HTTPS,ICMP,2025,curl/7.68.0,Success,0,Normal
192.168.252.178,18.119.94.254,443,SMTP,ICMP,1812,python-requests/2.25.1,Failure,0,Normal
192.168.159.87,186.137.198.21,443,FTP,UDP,1613,nmap/7.80,Success,0,Normal
53.39.165.18,211.193.74.209,31337,HTTPS,ICMP,2824,Nikto/2.1.6,Failure,1,BotAttack
192.168.159.42,52.224.146.51,53,SSH,UDP,2725,Wget/1.20.3,Success,0,Normal
192.168.61.89,186.142.36.145,53,HTTPS,ICMP,2767,Nikto/2.1.6,Success,0,Normal
192.168.208.56,155.74.189.97,53,SMTP,ICMP,1068,curl/7.68.0,Failure,0,Normal
192.168.247.139,185.50.7.64,53,HTTP,TCP,1048,nmap/7.80,Success,0,Normal
192.168.156.121,132.63.130.68,53,FTP,UDP,2833,Mozilla/5.0,Success,0,Normal
192.168.138.148,140.133.101.147,21,FTP,TCP,2646,nmap/7.80,Success,0,Normal
201.232.85.16,209.48.155.205,23,FTP,ICMP,182,Mozilla/5.0,Failure,1,PortScan
192.168.144.252,157.55.22.73,22,SMTP,TCP,1131,curl/7.68.0,Success,0,Normal
192.168.186.237,59.163.240.212,80,SMTP,UDP,1936,curl/7.68.0,Failure,0,Normal
192.168.135.205,194.39.197.217,22,SSH,ICMP,1688,python-requests/2.25.1,Success,0,Normal
192.168.238.7,195.138.176.117,80,SSH,TCP,1438,python-requests/2.25.1,Success,0,Normal
192.168.50.58,35.97.183.32,53,Telnet,UDP,2244,nmap/7.80,Success,0,Normal
201.232.85.16,202.60.94.140,31337,HTTP,UDP,158,Mozilla/5.0,Failure,1,PortScan
192.168.72.210,153.50.109.22,443,HTTPS,ICMP,1629,Mozilla/5.0,Success,0,Normal
192.168.41.218,31.4.205.234,80,HTTP,TCP,2965,nmap/7.80,Success,0,Normal
192.168.52.162,125.13.39.79,21,FTP,ICMP,2570,Wget/1.20.3,Success,0,Normal
192.168.209.84,50.38.0.61,25,HTTP,UDP,1136,Mozilla/5.0,Success,0,Normal
192.168.0.14,135.234.231.133,80,FTP,ICMP,2233,Mozilla/5.0,Success,0,Normal
192.168.214.33,187.176.61.176,22,DNS,UDP,2263,Wget/1.20.3,Success,0,Normal
192.168.150.32,194.1.127.130,443,Telnet,ICMP,517,Wget/1.20.3,Success,0,Normal
192.168.151.110,168.164.4.89,25,SSH,ICMP,1236,python-requests/2.25.1,Success,0,Normal
192.168.119.129,133.97.171.55,22,SSH,UDP,393,python-requests/2.25.1,Success,0,Normal
192.168.41.166,110.182.248.11,53,SMTP,TCP,1955,python-requests/2.25.1,Success,0,Normal
192.168.14.221,44.31.1.231,443,SMTP,ICMP,2178,Nikto/2.1.6,Success,0,Normal
192.168.157.181,216.112.45.161,22,Telnet,UDP,1895,Mozilla/5.0,Success,0,Normal
192.168.205.22,183.137.29.194,53,DNS,ICMP,825,nmap/7.80,Success,0,Normal
192.168.62.169,150.199.210.30,80,HTTP,ICMP,962,Wget/1.20.3,Success,0,Normal
192.168.55.249,201.233.178.180,21,HTTPS,ICMP,791,Wget/1.20.3,Success,0,Normal
192.168.46.183,180.191.85.50,80,HTTPS,ICMP,853,Mozilla/5.0,Failure,0,Normal
192.168.113.152,222.62.255.33,80,Telnet,UDP,2198,python-requests/2.25.1,Success,0,Normal
192.168.239.212,209.152.20.203,443,DNS,TCP,1778,Wget/1.20.3,Success,0,Normal
192.168.107.135,191.167.113.214,443,HTTP,UDP,1489,Wget/1.20.3,Success,0,Normal
192.168.222.222,155.98.99.209,25,SMTP,UDP,433,Nikto/2.1.6,Success,0,Normal
192.168.179.135,201.164.80.86,53,SMTP,UDP,2639,python-requests/2.25.1,Success,0,Normal
192.168.184.102,148.240.216.179,22,Telnet,TCP,1781,Wget/1.20.3,Success,0,Normal
192.168.8.121,200.227.164.255,443,Telnet,TCP,893,Nikto/2.1.6,Success,0,Normal
192.168.215.201,38.30.211.31,53,HTTPS,TCP,876,python-requests/2.25.1,Success,0,Normal
192.168.75.168,208.223.155.168,443,HTTPS,TCP,657,Mozilla/5.0,Success,0,Normal
192.168.238.107,205.164.101.179,21,HTTPS,TCP,2592,Wget/1.20.3,Success,0,Normal
192.168.150.219,195.184.124.2,53,HTTP,TCP,1557,python-requests/2.25.1,Success,0,Normal
161.77.134.239,70.31.17.153,8080,FTP,ICMP,589,nmap/7.80,Success,1,BotAttack
192.168.168.138,139.157.62.39,21,FTP,ICMP,704,curl/7.68.0,Success,0,Normal
192.168.236.31,9.241.120.237,25,DNS,UDP,2539,python-requests/2.25.1,Success,0,Normal
192.168.189.242,161.30.61.205,443,FTP,UDP,218,Mozilla/5.0,Success,0,Normal
192.168.90.222,203.155.253.36,22,DNS,ICMP,2279,curl/7.68.0,Success,0,Normal
192.168.167.152,209.153.86.70,443,FTP,TCP,2139,Wget/1.20.3,Success,0,Normal
192.168.167.235,119.10.119.50,80,HTTPS,ICMP,2802,Nikto/2.1.6,Success,0,Normal
161.77.134.239,198.243.87.204,23,SSH,UDP,1993,python-requests/2.25.1,Failure,1,BotAttack
192.168.203.19,74.129.29.151,21,DNS,UDP,924,nmap/7.80,Success,0,Normal
192.168.126.160,206.163.83.160,25,SSH,ICMP,2536,Wget/1.20.3,Success,0,Normal
192.168.48.177,216.29.196.98,443,DNS,ICMP,451,Nikto/2.1.6,Success,0,Normal
192.168.231.84,63.205.140.147,443,Telnet,ICMP,1065,nmap/7.80,Success,0,Normal
192.168.211.66,205.224.172.72,53,DNS,UDP,2962,Wget/1.20.3,Success,0,Normal
192.168.191.87,131.48.247.152,80,HTTP,TCP,2186,Mozilla/5.0,Success,0,Normal
192.168.99.64,24.228.108.11,22,HTTP,UDP,775,curl/7.68.0,Success,0,Normal
192.168.14.62,5.179.79.152,443,SSH,ICMP,2153,curl/7.68.0,Success,0,Normal
192.168.71.181,133.113.111.73,53,HTTP,ICMP,823,Nikto/2.1.6,Success,0,Normal
192.168.211.117,163.219.84.137,53,Telnet,UDP,2403,nmap/7.80,Failure,0,Normal
192.168.152.211,192.142.76.105,53,DNS,TCP,2061,Nikto/2.1.6,Success,0,Normal
192.168.37.231,166.5.149.106,21,Telnet,TCP,2468,Wget/1.20.3,Success,0,Normal
192.168.152.136,101.111.173.107,80,DNS,UDP,379,nmap/7.80,Success,0,Normal
192.168.97.241,158.39.6.138,21,DNS,TCP,712,nmap/7.80,Success,0,Normal
192.168.165.187,98.187.18.180,25,DNS,TCP,2532,curl/7.68.0,Success,0,Normal
192.168.74.8,150.214.232.115,53,SMTP,TCP,443,curl/7.68.0,Failure,0,Normal
192.168.168.146,200.161.13.117,443,Telnet,TCP,2825,python-requests/2.25.1,Success,0,Normal
192.168.13.189,124.118.19.167,443,DNS,TCP,2395,Nikto/2.1.6,Success,0,Normal
192.168.246.58,145.236.120.28,443,HTTPS,TCP,2021,nmap/7.80,Success,0,Normal
192.168.185.162,188.22.166.189,53,DNS,ICMP,1397,Nikto/2.1.6,Success,0,Normal
94.40.34.8,135.104.200.143,6667,FTP,ICMP,147,Nikto/2.1.6,Failure,1,PortScan
214.63.186.119,141.13.232.0,6667,Telnet,UDP,2671,python-requests/2.25.1,Failure,1,BotAttack
192.168.132.40,213.157.165.20,80,SMTP,UDP,2950,Nikto/2.1.6,Success,0,Normal
192.168.38.67,89.20.227.147,80,HTTP,UDP,2663,nmap/7.80,Success,0,Normal
203.60.231.18,214.208.155.181,8080,Telnet,TCP,68,nmap/7.80,Failure,1,PortScan
192.168.249.197,48.50.80.231,22,DNS,ICMP,1086,Nikto/2.1.6,Success,0,Normal
192.168.204.72,216.28.229.154,25,HTTP,UDP,1912,Nikto/2.1.6,Success,0,Normal
192.168.41.175,113.62.139.168,443,Telnet,ICMP,1558,Mozilla/5.0,Success,0,Normal
192.168.52.211,182.143.138.62,80,HTTP,ICMP,884,nmap/7.80,Success,0,Normal
192.168.73.211,200.1.75.138,443,HTTP,UDP,2732,Nikto/2.1.6,Success,0,Normal
192.168.185.158,189.105.119.201,443,SSH,UDP,1272,nmap/7.80,Success,0,Normal
192.168.214.160,204.222.60.252,80,FTP,UDP,1427,Wget/1.20.3,Success,0,Normal
192.168.42.247,38.129.216.238,21,Telnet,UDP,2106,Nikto/2.1.6,Success,0,Normal
192.168.170.164,166.1.227.255,21,SMTP,TCP,1516,nmap/7.80,Success,0,Normal
192.168.249.5,131.3.189.16,21,DNS,TCP,248,nmap/7.80,Success,0,Normal
192.168.136.177,43.50.187.24,25,Telnet,TCP,930,nmap/7.80,Success,0,Normal
192.168.189.62,120.213.217.49,25,HTTP,ICMP,512,curl/7.68.0,Success,0,Normal
192.168.118.147,209.4.22.21,22,FTP,UDP,1720,nmap/7.80,Success,0,Normal
192.168.247.231,210.30.237.164,25,SSH,TCP,914,curl/7.68.0,Success,0,Normal
192.168.195.46,149.218.3.214,25,FTP,ICMP,2704,nmap/7.80,Success,0,Normal
192.168.7.174,72.55.199.143,53,SSH,UDP,1384,Wget/1.20.3,Success,0,Normal
192.168.147.188,223.172.239.2,22,HTTPS,UDP,963,curl/7.68.0,Success,0,Normal
192.168.214.75,165.78.27.219,21,FTP,ICMP,863,Mozilla/5.0,Success,0,Normal
192.168.207.5,206.66.16.202,80,HTTPS,TCP,1699,python-requests/2.25.1,Success,0,Normal
192.168.51.21,203.231.118.186,22,DNS,ICMP,1015,curl/7.68.0,Success,0,Normal
192.168.87.117,202.61.242.40,22,DNS,TCP,1657,Nikto/2.1.6,Failure,0,Normal
192.168.44.110,192.163.24.92,53,HTTPS,UDP,2627,Nikto/2.1.6,Success,0,Normal
192.168.191.221,128.214.170.9,443,SMTP,ICMP,928,Nikto/2.1.6,Success,0,Normal
192.168.122.141,209.164.250.143,443,SSH,UDP,1348,python-requests/2.25.1,Success,0,Normal
192.168.158.158,202.228.210.196,25,HTTP,ICMP,1805,nmap/7.80,Success,0,Normal
210.104.23.187,217.184.154.41,4444,HTTP,UDP,94,nmap/7.80,Failure,1,PortScan
192.168.189.68,39.239.175.110,22,Telnet,TCP,2404,python-requests/2.25.1,Success,0,Normal
192.168.41.173,204.120.214.141,443,SMTP,ICMP,2209,nmap/7.80,Success,0,Normal
95.139.88.51,35.210.51.144,23,SSH,ICMP,1707,curl/7.68.0,Failure,1,BotAttack
192.168.31.186,204.200.160.146,80,FTP,ICMP,1172,nmap/7.80,Success,0,Normal
192.168.120.82,222.239.114.152,25,SSH,ICMP,750,Mozilla/5.0,Success,0,Normal
161.77.134.239,9.60.134.171,31337,HTTPS,UDP,2683,nmap/7.80,Failure,1,BotAttack
192.168.51.111,125.229.125.254,53,HTTPS,UDP,2306,Mozilla/5.0,Success,0,Normal
216.181.134.4,197.37.27.125,8080,SSH,ICMP,4131,Wget/1.20.3,Failure,1,BotAttack
192.168.15.154,104.253.128.168,80,DNS,ICMP,1276,Nikto/2.1.6,Success,0,Normal
192.168.75.251,23.97.14.80,443,FTP,UDP,1470,python-requests/2.25.1,Success,0,Normal
192.168.141.81,144.17.245.59,22,Telnet,UDP,1971,python-requests/2.25.1,Success,0,Normal
192.168.211.215,197.16.134.119,53,FTP,TCP,912,Wget/1.20.3,Success,0,Normal
192.168.232.15,175.95.248.158,80,SMTP,TCP,2069,python-requests/2.25.1,Success,0,Normal
192.168.1.80,152.176.153.103,53,FTP,UDP,1679,Mozilla/5.0,Success,0,Normal
192.168.17.5,26.10.26.181,53,FTP,TCP,1628,Wget/1.20.3,Success,0,Normal
192.168.179.153,41.22.244.91,25,SMTP,UDP,1571,python-requests/2.25.1,Success,0,Normal
192.168.86.2,218.51.221.89,25,HTTPS,UDP,2824,curl/7.68.0,Success,0,Normal
192.168.121.43,207.39.146.54,443,FTP,UDP,1842,Wget/1.20.3,Success,0,Normal
53.39.165.18,167.24.33.119,8080,SSH,TCP,2805,python-requests/2.25.1,Failure,1,BotAttack
192.168.226.179,193.215.190.25,21,SSH,UDP,411,curl/7.68.0,Success,0,Normal
192.168.32.246,27.186.91.116,443,Telnet,TCP,769,nmap/7.80,Success,0,Normal
192.168.241.144,215.160.94.239,80,SMTP,UDP,2763,curl/7.68.0,Success,0,Normal
192.168.107.27,193.138.121.253,22,SSH,TCP,2179,Mozilla/5.0,Failure,0,Normal
192.168.176.132,183.203.71.175,53,FTP,TCP,1976,curl/7.68.0,Failure,0,Normal
192.168.211.193,176.43.235.14,25,FTP,TCP,1693,Wget/1.20.3,Success,0,Normal
192.168.165.95,172.212.178.59,21,SMTP,UDP,2454,Mozilla/5.0,Success,0,Normal
192.168.160.27,141.124.235.201,22,HTTPS,ICMP,2841,Nikto/2.1.6,Failure,0,Normal
192.168.170.123,194.50.52.88,80,SSH,ICMP,2787,curl/7.68.0,Success,0,Normal
192.168.145.4,195.46.243.79,22,SSH,ICMP,837,Wget/1.20.3,Success,0,Normal
192.168.100.17,94.86.107.144,25,SMTP,ICMP,1744,Mozilla/5.0,Success,0,Normal
192.168.140.223,71.102.29.28,21,DNS,UDP,567,Nikto/2.1.6,Success,0,Normal
192.168.134.197,198.195.163.166,53,DNS,UDP,1090,nmap/7.80,Success,0,Normal
192.168.90.141,144.130.151.41,53,FTP,UDP,994,curl/7.68.0,Success,0,Normal
192.168.157.170,216.73.180.213,22,SMTP,ICMP,2337,nmap/7.80,Success,0,Normal
192.168.141.248,148.51.28.84,25,SMTP,ICMP,2139,nmap/7.80,Success,0,Normal
192.168.135.76,93.213.59.229,443,HTTP,TCP,2081,Mozilla/5.0,Success,0,Normal
192.168.111.108,218.185.206.91,22,SSH,ICMP,2781,python-requests/2.25.1,Success,0,Normal
192.168.111.233,89.103.102.199,80,FTP,UDP,1710,nmap/7.80,Success,0,Normal
192.168.15.3,211.75.1.24,53,FTP,UDP,1482,Wget/1.20.3,Success,0,Normal
192.168.204.82,205.139.190.190,80,FTP,TCP,1112,Wget/1.20.3,Success,0,Normal
192.168.182.68,209.127.19.113,25,HTTPS,ICMP,1554,python-requests/2.25.1,Success,0,Normal
192.168.114.96,191.184.115.44,53,SMTP,ICMP,2120,Nikto/2.1.6,Success,0,Normal
192.168.70.236,142.237.65.28,21,HTTPS,ICMP,460,Mozilla/5.0,Success,0,Normal
219.110.174.163,168.65.61.207,135,SMTP,ICMP,178,Nikto/2.1.6,Failure,1,PortScan
94.40.34.8,1.123.109.15,23,SMTP,UDP,148,Wget/1.20.3,Failure,1,PortScan
192.168.228.196,199.115.172.224,25,DNS,ICMP,1247,curl/7.68.0,Success,0,Normal
192.168.218.219,151.128.62.100,53,SMTP,TCP,2400,python-requests/2.25.1,Success,0,Normal
192.168.124.71,73.202.24.160,25,DNS,ICMP,2760,nmap/7.80,Success,0,Normal
192.168.134.243,82.6.64.22,22,Telnet,UDP,2549,Mozilla/5.0,Success,0,Normal
192.168.14.37,42.156.173.74,80,SMTP,ICMP,758,python-requests/2.25.1,Success,0,Normal
192.168.157.48,68.49.170.32,443,Telnet,UDP,889,Nikto/2.1.6,Success,0,Normal
190.68.147.22,55.30.40.29,23,HTTP,TCP,113,nmap/7.80,Failure,1,PortScan
192.168.130.123,222.186.194.61,22,SMTP,TCP,2650,Mozilla/5.0,Success,0,Normal
192.168.220.146,113.237.53.20,22,HTTP,ICMP,1671,Nikto/2.1.6,Success,0,Normal
192.168.127.210,32.156.176.117,22,DNS,UDP,1376,Nikto/2.1.6,Success,0,Normal
192.168.154.137,119.72.212.130,21,FTP,UDP,1177,nmap/7.80,Success,0,Normal
192.168.249.166,162.188.95.252,22,SSH,ICMP,1638,nmap/7.80,Success,0,Normal
192.168.195.89,160.233.6.134,53,Telnet,UDP,1173,nmap/7.80,Success,0,Normal
192.168.210.31,61.2.27.128,80,Telnet,ICMP,2899,curl/7.68.0,Success,0,Normal
192.168.46.134,167.20.5.128,21,FTP,TCP,855,python-requests/2.25.1,Success,0,Normal
192.168.158.156,24.186.42.237,53,DNS,ICMP,1839,Wget/1.20.3,Success,0,Normal
192.168.24.249,195.211.148.133,22,SMTP,TCP,625,curl/7.68.0,Failure,0,Normal
192.168.137.190,171.42.232.12,80,HTTPS,TCP,2609,Mozilla/5.0,Success,0,Normal
192.168.53.162,210.36.192.96,25,FTP,ICMP,2252,Mozilla/5.0,Success,0,Normal
192.168.247.216,218.24.190.197,25,DNS,UDP,1161,Wget/1.20.3,Success,0,Normal
192.168.230.189,178.68.92.116,80,FTP,UDP,2855,python-requests/2.25.1,Success,0,Normal
192.168.78.72,182.116.255.90,53,HTTP,ICMP,2852,python-requests/2.25.1,Success,0,Normal
192.168.165.174,125.226.174.141,80,FTP,UDP,1517,Nikto/2.1.6,Success,0,Normal
192.168.157.105,198.17.4.36,80,HTTPS,ICMP,1892,python-requests/2.25.1,Success,0,Normal
192.168.230.141,147.207.136.34,53,HTTP,UDP,352,Mozilla/5.0,Success,0,Normal
192.168.13.254,204.42.158.70,80,Telnet,UDP,1943,Nikto/2.1.6,Success,0,Normal
216.181.134.4,17.227.189.150,4444,HTTPS,TCP,4787,Nikto/2.1.6,Failure,1,BotAttack
192.168.167.149,107.120.84.230,80,SMTP,TCP,2077,Nikto/2.1.6,Success,0,Normal
192.168.4.196,203.22.68.203,443,Telnet,UDP,2572,python-requests/2.25.1,Success,0,Normal
192.168.97.193,106.96.238.126,443,SMTP,TCP,1347,python-requests/2.25.1,Failure,0,Normal
192.168.134.49,128.20.28.100,21,DNS,UDP,599,python-requests/2.25.1,Success,0,Normal
197.134.233.238,54.202.146.23,23,HTTP,UDP,660,Mozilla/5.0,Failure,1,BotAttack
192.168.103.71,173.28.141.2,80,FTP,TCP,428,Nikto/2.1.6,Success,0,Normal
192.168.143.231,213.132.163.22,25,DNS,ICMP,1854,curl/7.68.0,Success,0,Normal
192.168.114.160,170.22.190.123,22,HTTPS,UDP,736,Nikto/2.1.6,Success,0,Normal
192.168.186.209,187.163.20.194,22,FTP,UDP,2428,python-requests/2.25.1,Success,0,Normal
192.168.85.94,195.114.98.94,53,DNS,UDP,1968,nmap/7.80,Success,0,Normal
192.168.250.174,141.32.121.192,22,SMTP,UDP,1603,curl/7.68.0,Success,0,Normal
192.168.189.10,122.125.29.222,443,HTTP,TCP,224,Nikto/2.1.6,Success,0,Normal
192.168.117.185,137.3.219.137,53,SSH,ICMP,2998,python-requests/2.25.1,Success,0,Normal
192.168.103.101,182.191.175.198,443,Telnet,ICMP,1008,Nikto/2.1.6,Success,0,Normal
192.168.255.78,89.145.131.103,21,HTTP,ICMP,700,Nikto/2.1.6,Success,0,Normal
192.168.250.83,222.122.140.146,80,Telnet,TCP,2587,Nikto/2.1.6,Success,0,Normal
192.168.42.94,94.176.103.21,21,Telnet,TCP,578,nmap/7.80,Success,0,Normal
192.168.33.35,116.108.79.146,22,HTTP,UDP,2207,python-requests/2.25.1,Success,0,Normal
192.168.43.91,208.66.53.200,21,HTTPS,UDP,2256,curl/7.68.0,Success,0,Normal
197.134.233.238,194.88.166.189,6667,HTTP,TCP,3377,Wget/1.20.3,Failure,1,BotAttack
192.168.235.161,128.26.44.202,53,HTTP,TCP,1257,Wget/1.20.3,Success,0,Normal
192.168.104.116,183.78.111.201,25,Telnet,ICMP,2178,nmap/7.80,Success,0,Normal
192.168.106.101,209.5.100.87,21,FTP,TCP,501,Mozilla/5.0,Success,0,Normal
192.168.46.102,159.228.190.30,443,SMTP,ICMP,658,curl/7.68.0,Success,0,Normal
192.168.119.6,90.169.162.233,22,SMTP,UDP,1763,python-requests/2.25.1,Success,0,Normal
192.168.178.117,196.249.243.62,443,DNS,TCP,1275,Nikto/2.1.6,Success,0,Normal
192.168.217.42,197.159.166.86,443,HTTP,TCP,1404,curl/7.68.0,Success,0,Normal
33.5.52.172,130.98.225.224,31337,HTTPS,TCP,3491,Wget/1.20.3,Failure,1,BotAttack
192.168.91.48,156.47.46.83,25,SSH,UDP,1408,python-requests/2.25.1,Success,0,Normal
192.168.100.69,40.28.94.247,80,DNS,TCP,1732,Wget/1.20.3,Success,0,Normal
192.168.19.68,62.154.92.34,443,FTP,ICMP,2118,Mozilla/5.0,Success,0,Normal
192.168.101.251,51.255.59.236,21,HTTPS,ICMP,1511,Mozilla/5.0,Success,0,Normal
192.168.252.181,166.98.129.137,25,DNS,UDP,2941,python-requests/2.25.1,Success,0,Normal
192.168.17.124,217.244.48.75,22,Telnet,UDP,1278,Mozilla/5.0,Success,0,Normal
192.168.78.62,195.95.83.196,443,HTTP,ICMP,1085,python-requests/2.25.1,Success,0,Normal
192.168.222.89,196.176.141.244,22,SMTP,ICMP,1049,Nikto/2.1.6,Success,0,Normal
192.168.173.9,107.62.29.75,21,SSH,UDP,609,Mozilla/5.0,Success,0,Normal
192.168.77.158,116.109.80.79,443,HTTP,TCP,2584,Wget/1.20.3,Success,0,Normal
192.168.68.181,50.15.219.54,25,HTTP,UDP,1542,nmap/7.80,Success,0,Normal
192.168.94.100,15.231.219.47,22,FTP,TCP,1610,nmap/7.80,Success,0,Normal
192.168.15.241,196.133.87.94,53,SSH,TCP,1759,Wget/1.20.3,Success,0,Normal
192.168.92.166,112.124.47.39,443,HTTP,TCP,1206,curl/7.68.0,Success,0,Normal
192.168.78.252,61.252.108.229,443,FTP,TCP,1006,curl/7.68.0,Success,0,Normal
78.199.98.120,201.8.2.68,135,FTP,ICMP,2055,Wget/1.20.3,Failure,1,BotAttack
192.168.18.162,200.200.79.120,80,SSH,ICMP,2540,python-requests/2.25.1,Failure,0,Normal
192.168.162.210,199.66.107.202,21,Telnet,TCP,2720,nmap/7.80,Success,0,Normal
192.168.59.236,175.111.86.247,21,HTTP,UDP,2136,Nikto/2.1.6,Success,0,Normal
192.168.232.236,107.207.205.199,22,HTTPS,TCP,381,Nikto/2.1.6,Success,0,Normal
192.168.89.158,48.82.108.9,53,SSH,ICMP,201,Wget/1.20.3,Success,0,Normal
192.168.95.37,159.42.15.4,53,SMTP,ICMP,779,python-requests/2.25.1,Success,0,Normal
192.168.5.184,130.42.226.216,443,SMTP,TCP,895,Wget/1.20.3,Success,0,Normal
192.168.146.200,197.140.164.45,80,SSH,UDP,2006,Nikto/2.1.6,Failure,0,Normal
